"X","crop","year","yield","pct_change_yield","genres","mean_ratings","count","pct_change_rating"
30,"maize",2010,67706.5382855609,3.18536718446155,"Talk-Show",6.90959367945824,886,-2.72755220380888
30,"maize",2010,67706.5382855609,3.18536718446155,"Thriller",6.39380764163373,1518,1.88168145892595
30,"maize",2010,67706.5382855609,3.18536718446155,"War",7.18229813664596,322,-1.06530528851574
31,"maize",2011,59940.6458727382,-11.4699298021545,"Action",7.1593557472276,5681,0.0607787432197635
31,"maize",2011,59940.6458727382,-11.4699298021545,"Adult",6.33112701252236,559,-3.93952039247155
31,"maize",2011,59940.6458727382,-11.4699298021545,"Adventure",7.40324647586502,4682,1.0226668857491
31,"maize",2011,59940.6458727382,-11.4699298021545,"Animation",7.30114739629303,5665,0.483150225498462
31,"maize",2011,59940.6458727382,-11.4699298021545,"Biography",7.26935779816514,1090,0.499376484036585
31,"maize",2011,59940.6458727382,-11.4699298021545,"Comedy",7.12485145282403,15315,1.10064731062978
31,"maize",2011,59940.6458727382,-11.4699298021545,"Crime",7.2869864640228,4211,0.224850255507292
31,"maize",2011,59940.6458727382,-11.4699298021545,"Documentary",7.40298744407562,6929,0.41602540286429
31,"maize",2011,59940.6458727382,-11.4699298021545,"Drama",7.13637967297646,14739,0.593901112715712
31,"maize",2011,59940.6458727382,-11.4699298021545,"Family",7.27438131753224,2869,0.579863504953688
31,"maize",2011,59940.6458727382,-11.4699298021545,"Fantasy",7.08159871244635,1864,-1.04607284109958
31,"maize",2011,59940.6458727382,-11.4699298021545,"History",7.25799863852961,1469,-1.20030630828316
31,"maize",2011,59940.6458727382,-11.4699298021545,"Horror",6.26214482126489,2182,0.98537760936471
31,"maize",2011,59940.6458727382,-11.4699298021545,"Music",7.16367628607277,1594,0.549186307788218
31,"maize",2011,59940.6458727382,-11.4699298021545,"Musical",7.09198606271777,287,2.99067906006889
31,"maize",2011,59940.6458727382,-11.4699298021545,"Mystery",7.22013218098627,1967,-0.62124890262692
31,"maize",2011,59940.6458727382,-11.4699298021545,"Other",7.08853556485355,2390,2.48051448628608
31,"maize",2011,59940.6458727382,-11.4699298021545,"Romance",6.95276785714286,3360,1.29010056554168
31,"maize",2011,59940.6458727382,-11.4699298021545,"Sci-Fi",6.90042301184433,1182,2.7967408101323
31,"maize",2011,59940.6458727382,-11.4699298021545,"Short",7.03160637189221,6717,0.654909043535934
31,"maize",2011,59940.6458727382,-11.4699298021545,"Sport",7.16452004860267,823,-0.467882358156281
31,"maize",2011,59940.6458727382,-11.4699298021545,"Talk-Show",7.13511859219587,1307,3.26393885371438
31,"maize",2011,59940.6458727382,-11.4699298021545,"Thriller",6.450207223209,1689,0.882096940296103
31,"maize",2011,59940.6458727382,-11.4699298021545,"War",6.91093247588424,311,-3.77825670278349
32,"maize",2012,57373.2577921078,-4.28321724474124,"Action",7.21018533978961,5989,0.709974393739169
32,"maize",2012,57373.2577921078,-4.28321724474124,"Adult",6.21360424028269,566,-1.856269381537
32,"maize",2012,57373.2577921078,-4.28321724474124,"Adventure",7.37523886968896,4919,-0.378315192765303
32,"maize",2012,57373.2577921078,-4.28321724474124,"Animation",7.32172478793591,6366,0.281837778721311
32,"maize",2012,57373.2577921078,-4.28321724474124,"Biography",7.41923076923077,1326,2.06170854739686
32,"maize",2012,57373.2577921078,-4.28321724474124,"Comedy",7.17412162162162,16280,0.69152555844601
32,"maize",2012,57373.2577921078,-4.28321724474124,"Crime",7.35005478851633,4563,0.865492543521376
32,"maize",2012,57373.2577921078,-4.28321724474124,"Documentary",7.41403785488959,7608,0.149269614428602
32,"maize",2012,57373.2577921078,-4.28321724474124,"Drama",7.22948065485315,16309,1.30459681439369
32,"maize",2012,57373.2577921078,-4.28321724474124,"Family",7.12892561983471,3267,-1.99956108084358
32,"maize",2012,57373.2577921078,-4.28321724474124,"Fantasy",7.19058441558442,2156,1.53899857311203
32,"maize",2012,57373.2577921078,-4.28321724474124,"History",7.33244296048971,1797,1.02568663439679
32,"maize",2012,57373.2577921078,-4.28321724474124,"Horror",6.28028052805281,2424,0.289608549555335
32,"maize",2012,57373.2577921078,-4.28321724474124,"Music",7.13871527777778,1728,-0.348438529299778
32,"maize",2012,57373.2577921078,-4.28321724474124,"Musical",7.13556338028169,284,0.614458589999265
32,"maize",2012,57373.2577921078,-4.28321724474124,"Mystery",7.23717703349282,2090,0.2360739676129
32,"maize",2012,57373.2577921078,-4.28321724474124,"Other",6.96544276457883,2315,-1.73650536346382
32,"maize",2012,57373.2577921078,-4.28321724474124,"Romance",7.16850767085077,3585,3.10293422908218
32,"maize",2012,57373.2577921078,-4.28321724474124,"Sci-Fi",6.79702380952381,1344,-1.49844730015883
32,"maize",2012,57373.2577921078,-4.28321724474124,"Short",7.0574649859944,7140,0.36774831716344
32,"maize",2012,57373.2577921078,-4.28321724474124,"Sport",7.19867841409692,908,0.476771162095002
32,"maize",2012,57373.2577921078,-4.28321724474124,"Talk-Show",7.09758378799688,1283,-0.526057187613451
32,"maize",2012,57373.2577921078,-4.28321724474124,"Thriller",6.73513243378311,2001,4.41730320770002
32,"maize",2012,57373.2577921078,-4.28321724474124,"War",6.92777777777778,288,0.243748610658856
33,"maize",2013,62649.7633894309,9.19680318039902,"Action",7.14479652065859,6438,-0.906895121962669
33,"maize",2013,62649.7633894309,9.19680318039902,"Adult",6.20480620155039,645,-0.141593162230419
33,"maize",2013,62649.7633894309,9.19680318039902,"Adventure",7.28737214059885,5377,-1.19137468823184
33,"maize",2013,62649.7633894309,9.19680318039902,"Animation",7.32323093382241,6543,0.0205709164182328
33,"maize",2013,62649.7633894309,9.19680318039902,"Biography",7.30433884297521,1452,-1.54856924968614
33,"maize",2013,62649.7633894309,9.19680318039902,"Comedy",7.11669437188316,16844,-0.800477783445773
33,"maize",2013,62649.7633894309,9.19680318039902,"Crime",7.33065507737969,4717,-0.263939680653131
33,"maize",2013,62649.7633894309,9.19680318039902,"Documentary",7.35499486389317,7788,-0.796367541574943
33,"maize",2013,62649.7633894309,9.19680318039902,"Drama",7.12301799838077,16057,-1.4726183187296
33,"maize",2013,62649.7633894309,9.19680318039902,"Family",7.27478210342824,3442,2.04598127925078
33,"maize",2013,62649.7633894309,9.19680318039902,"Fantasy",7.12514677103718,2044,-0.910046260014893
33,"maize",2013,62649.7633894309,9.19680318039902,"History",7.35289817232376,1915,0.278968577652377
33,"maize",2013,62649.7633894309,9.19680318039902,"Horror",6.20542168674699,2490,-1.19196652078581
33,"maize",2013,62649.7633894309,9.19680318039902,"Music",7.12484700122399,1634,-0.19426852051322
33,"maize",2013,62649.7633894309,9.19680318039902,"Musical",7.30505319148936,376,2.37528282176059
33,"maize",2013,62649.7633894309,9.19680318039902,"Mystery",7.17065737919025,2297,-0.919138139010896
33,"maize",2013,62649.7633894309,9.19680318039902,"Other",7.01438906752412,2488,0.702701961664076
33,"maize",2013,62649.7633894309,9.19680318039902,"Romance",7.03161222339305,3796,-1.90967846786823
33,"maize",2013,62649.7633894309,9.19680318039902,"Sci-Fi",6.885554866708,1613,1.30249738216516
33,"maize",2013,62649.7633894309,9.19680318039902,"Short",6.96948283231229,7019,-1.24665377521123
33,"maize",2013,62649.7633894309,9.19680318039902,"Sport",7.32572145545797,797,1.76481062290912
33,"maize",2013,62649.7633894309,9.19680318039902,"Talk-Show",7.06296296296296,1377,-0.487783252273398
33,"maize",2013,62649.7633894309,9.19680318039902,"Thriller",6.43405762871989,2117,-4.47021358560142
33,"maize",2013,62649.7633894309,9.19680318039902,"War",7.05893854748603,358,1.89325890517123
34,"maize",2014,65432.539790526,4.44179874039966,"Action",7.24194488992565,6859,1.35970799148951
34,"maize",2014,65432.539790526,4.44179874039966,"Adult",6.13157076205288,643,-1.18030180345053
34,"maize",2014,65432.539790526,4.44179874039966,"Adventure",7.34681728527882,5577,0.815728132625373
34,"maize",2014,65432.539790526,4.44179874039966,"Animation",7.2854564132668,6814,-0.515817688899417
34,"maize",2014,65432.539790526,4.44179874039966,"Biography",7.29029850746269,1608,-0.192219115437443
34,"maize",2014,65432.539790526,4.44179874039966,"Comedy",7.15222017939718,17949,0.499189731322119
34,"maize",2014,65432.539790526,4.44179874039966,"Crime",7.36831924882629,5325,0.51378998260089
34,"maize",2014,65432.539790526,4.44179874039966,"Documentary",7.38915503129514,8308,0.464448555493466
34,"maize",2014,65432.539790526,4.44179874039966,"Drama",7.20394838556223,16817,1.13618114119404
34,"maize",2014,65432.539790526,4.44179874039966,"Family",7.14020085209982,3286,-1.84996951681891
34,"maize",2014,65432.539790526,4.44179874039966,"Fantasy",7.16822388717497,2269,0.604578649704359
34,"maize",2014,65432.539790526,4.44179874039966,"History",7.52755102040816,2254,2.37529262599872
34,"maize",2014,65432.539790526,4.44179874039966,"Horror",6.17492354740061,2616,-0.491475694738291
34,"maize",2014,65432.539790526,4.44179874039966,"Music",7.20129259694477,1702,1.07294368156462
34,"maize",2014,65432.539790526,4.44179874039966,"Musical",7.08025078369906,319,-3.07735483777454
34,"maize",2014,65432.539790526,4.44179874039966,"Mystery",7.19429037520392,2452,0.329579210997509
34,"maize",2014,65432.539790526,4.44179874039966,"Other",7.12524822695035,2820,1.58045352715752
34,"maize",2014,65432.539790526,4.44179874039966,"Romance",7.11639458955224,4288,1.20573153731562
34,"maize",2014,65432.539790526,4.44179874039966,"Sci-Fi",6.95948372615039,1782,1.07368049305423
34,"maize",2014,65432.539790526,4.44179874039966,"Short",7.05667289182589,6961,1.25102624701742
34,"maize",2014,65432.539790526,4.44179874039966,"Sport",7.24090909090909,946,-1.1577339524108
34,"maize",2014,65432.539790526,4.44179874039966,"Talk-Show",6.97519337016575,1810,-1.24267383614297
34,"maize",2014,65432.539790526,4.44179874039966,"Thriller",6.45830748781568,2257,0.376898381940899
34,"maize",2014,65432.539790526,4.44179874039966,"War",7.6472049689441,644,8.33363851379008
35,"maize",2015,61505.4034909904,-6.00180936290695,"Action",7.13364589078875,7252,-1.49544080744878
35,"maize",2015,61505.4034909904,-6.00180936290695,"Adult",6.31841620626151,543,3.04726882326761
35,"maize",2015,61505.4034909904,-6.00180936290695,"Adventure",7.24597775270031,6203,-1.3725607792175
35,"maize",2015,61505.4034909904,-6.00180936290695,"Animation",7.34520665901263,6968,0.820130440105647
35,"maize",2015,61505.4034909904,-6.00180936290695,"Biography",7.25283687943262,1692,-0.513855886582995
35,"maize",2015,61505.4034909904,-6.00180936290695,"Comedy",7.10937313432836,18425,-0.599073350569462
35,"maize",2015,61505.4034909904,-6.00180936290695,"Crime",7.36181246726035,5727,-0.0883075413293941
35,"maize",2015,61505.4034909904,-6.00180936290695,"Documentary",7.27831069108092,8465,-1.50009493297628
35,"maize",2015,61505.4034909904,-6.00180936290695,"Drama",7.18420184321311,17578,-0.274107215824795
35,"maize",2015,61505.4034909904,-6.00180936290695,"Family",7.16811286407767,3296,0.390913540893476
35,"maize",2015,61505.4034909904,-6.00180936290695,"Fantasy",7.26320754716981,2544,1.32506547632783
35,"maize",2015,61505.4034909904,-6.00180936290695,"History",7.37447432762836,2045,-2.03355237798841
35,"maize",2015,61505.4034909904,-6.00180936290695,"Horror",6.17671794871795,2925,0.0290594904303862
35,"maize",2015,61505.4034909904,-6.00180936290695,"Music",7.10292807129217,1571,-1.36592874582449
35,"maize",2015,61505.4034909904,-6.00180936290695,"Musical",7.01289398280802,349,-0.951333546632491
35,"maize",2015,61505.4034909904,-6.00180936290695,"Mystery",7.15569230769231,2600,-0.536509725054237
35,"maize",2015,61505.4034909904,-6.00180936290695,"Other",7.03975862068965,2900,-1.1998123228514
35,"maize",2015,61505.4034909904,-6.00180936290695,"Romance",7.10870503597122,4170,-0.108054064235119
35,"maize",2015,61505.4034909904,-6.00180936290695,"Sci-Fi",6.85981912144703,1548,-1.43206893822985
35,"maize",2015,61505.4034909904,-6.00180936290695,"Short",7.03921810699589,7290,-0.247351479905194
35,"maize",2015,61505.4034909904,-6.00180936290695,"Sport",7.29567567567568,925,0.75634956990896
35,"maize",2015,61505.4034909904,-6.00180936290695,"Talk-Show",6.87754090233019,2017,-1.39999656860036
35,"maize",2015,61505.4034909904,-6.00180936290695,"Thriller",6.50216503267974,2448,0.679087283267369
35,"maize",2015,61505.4034909904,-6.00180936290695,"War",7.31216545012165,411,-4.38120228479651
36,"maize",2016,65079.8314543292,5.81156737531589,"Action",7.21536398981097,7459,1.14553063431054
36,"maize",2016,65079.8314543292,5.81156737531589,"Adult",6.73098039215686,510,6.52955064097394
36,"maize",2016,65079.8314543292,5.81156737531589,"Adventure",7.34394400486914,6572,1.35200873522309
36,"maize",2016,65079.8314543292,5.81156737531589,"Animation",7.32618337440021,7711,-0.258989099906111
36,"maize",2016,65079.8314543292,5.81156737531589,"Biography",7.3350443599493,1578,1.13345277004369
36,"maize",2016,65079.8314543292,5.81156737531589,"Comedy",7.14320900060815,19732,0.475933189051647
36,"maize",2016,65079.8314543292,5.81156737531589,"Crime",7.3630594629156,6256,0.0169387044399128
36,"maize",2016,65079.8314543292,5.81156737531589,"Documentary",7.33872743284897,9084,0.830092920354269
36,"maize",2016,65079.8314543292,5.81156737531589,"Drama",7.24628003575372,19019,0.864093101716717
36,"maize",2016,65079.8314543292,5.81156737531589,"Family",7.19309242085066,3127,0.348481633125131
36,"maize",2016,65079.8314543292,5.81156737531589,"Fantasy",7.26647123488457,2729,0.044934523673788
36,"maize",2016,65079.8314543292,5.81156737531589,"History",7.49922161172161,2184,1.6916091717329
36,"maize",2016,65079.8314543292,5.81156737531589,"Horror",6.12345337026777,3249,-0.862344353302328
36,"maize",2016,65079.8314543292,5.81156737531589,"Music",7.22904516866781,1749,1.7755648953474
36,"maize",2016,65079.8314543292,5.81156737531589,"Musical",7.17602739726027,438,2.32619250843046
36,"maize",2016,65079.8314543292,5.81156737531589,"Mystery",7.13700374531835,2670,-0.261170569811531
36,"maize",2016,65079.8314543292,5.81156737531589,"Other",7.06020976728941,3051,0.290509202114602
36,"maize",2016,65079.8314543292,5.81156737531589,"Romance",7.18654359430605,4496,1.09497521617445
36,"maize",2016,65079.8314543292,5.81156737531589,"Sci-Fi",6.8805023923445,1672,0.301513356712352
36,"maize",2016,65079.8314543292,5.81156737531589,"Short",7.11547174358356,8299,1.08326855949932
36,"maize",2016,65079.8314543292,5.81156737531589,"Sport",7.19232673267327,1212,-1.41657808812667
36,"maize",2016,65079.8314543292,5.81156737531589,"Talk-Show",6.81327294210319,2539,-0.934461330578572
36,"maize",2016,65079.8314543292,5.81156737531589,"Thriller",6.40405819295559,2612,-1.50883343057378
36,"maize",2016,65079.8314543292,5.81156737531589,"War",7.46635294117647,425,2.10864335751941
111,"rice",1983,31480.5814794451,-0.959949253449919,"Action",6.72319391634981,1315,5.56596102416013
111,"rice",1983,31480.5814794451,-0.959949253449919,"Adult",5.69228295819936,311,2.08663438949582
111,"rice",1983,31480.5814794451,-0.959949253449919,"Adventure",6.84428672817601,1409,2.46582227834137
111,"rice",1983,31480.5814794451,-0.959949253449919,"Animation",6.9119512195122,1230,3.8360819674911
111,"rice",1983,31480.5814794451,-0.959949253449919,"Biography",7.19507042253521,142,-0.171170910354267
111,"rice",1983,31480.5814794451,-0.959949253449919,"Comedy",6.8160472972973,2368,0.969205421118673
111,"rice",1983,31480.5814794451,-0.959949253449919,"Crime",6.99142185663925,851,0.892220478422908
111,"rice",1983,31480.5814794451,-0.959949253449919,"Documentary",7.24748490945674,497,-0.415849044223174
111,"rice",1983,31480.5814794451,-0.959949253449919,"Drama",6.83731836195509,3028,0.904383157808647
111,"rice",1983,31480.5814794451,-0.959949253449919,"Family",6.99075025693731,973,1.46806839403378
111,"rice",1983,31480.5814794451,-0.959949253449919,"Fantasy",6.62304832713755,269,1.61096176136734
111,"rice",1983,31480.5814794451,-0.959949253449919,"History",7.32268041237113,194,2.63714604412493
111,"rice",1983,31480.5814794451,-0.959949253449919,"Horror",5.675,208,0.0862293374983733
111,"rice",1983,31480.5814794451,-0.959949253449919,"Music",6.97774294670846,319,-1.21378322399687
111,"rice",1983,31480.5814794451,-0.959949253449919,"Musical",6.44655172413793,116,-2.023773355613
111,"rice",1983,31480.5814794451,-0.959949253449919,"Mystery",6.84221453287197,289,-0.924338671698303
111,"rice",1983,31480.5814794451,-0.959949253449919,"Other",6.83473684210527,95,0.524153898725899
111,"rice",1983,31480.5814794451,-0.959949253449919,"Romance",6.75363489499192,619,-0.783404755188216
111,"rice",1983,31480.5814794451,-0.959949253449919,"Sci-Fi",6.13406593406593,182,-0.430332894824866
111,"rice",1983,31480.5814794451,-0.959949253449919,"Short",6.41658291457286,398,-1.88013324088443
111,"rice",1983,31480.5814794451,-0.959949253449919,"Sport",6.51884057971014,69,-2.77059310221467
111,"rice",1983,31480.5814794451,-0.959949253449919,"Talk-Show",7.43614457831325,83,-0.224243725909954
111,"rice",1983,31480.5814794451,-0.959949253449919,"Thriller",6.0073732718894,217,-3.50305784056169
111,"rice",1983,31480.5814794451,-0.959949253449919,"War",6.95534591194969,159,-1.6069381226707
112,"rice",1984,33314.8282940742,5.82659763075454,"Action",6.625,1240,-1.4605248275082
112,"rice",1984,33314.8282940742,5.82659763075454,"Adult",5.73542168674699,415,0.757845821516844
112,"rice",1984,33314.8282940742,5.82659763075454,"Adventure",6.71043239533288,1457,-1.95570901920412
112,"rice",1984,33314.8282940742,5.82659763075454,"Animation",6.68136117556071,1293,-3.3361063559092
112,"rice",1984,33314.8282940742,5.82659763075454,"Biography",7.0965811965812,117,-1.36884311299495
112,"rice",1984,33314.8282940742,5.82659763075454,"Comedy",6.78380097268986,2673,-0.473094202562629
112,"rice",1984,33314.8282940742,5.82659763075454,"Crime",7.0567940552017,942,0.935034387895944
112,"rice",1984,33314.8282940742,5.82659763075454,"Documentary",7.17251732101617,433,-1.03439454344707
112,"rice",1984,33314.8282940742,5.82659763075454,"Drama",6.84439083232811,3316,0.103439243262006
112,"rice",1984,33314.8282940742,5.82659763075454,"Family",7.06043388429752,968,0.996797551036235
112,"rice",1984,33314.8282940742,5.82659763075454,"Fantasy",6.73309090909091,275,1.66150957260069
112,"rice",1984,33314.8282940742,5.82659763075454,"History",7.40174672489083,229,1.07974550392944
112,"rice",1984,33314.8282940742,5.82659763075454,"Horror",5.73938053097345,226,1.13445869556742
112,"rice",1984,33314.8282940742,5.82659763075454,"Music",7.0469696969697,330,0.992108061158899
112,"rice",1984,33314.8282940742,5.82659763075454,"Musical",6.58225806451613,124,2.10509969027429
112,"rice",1984,33314.8282940742,5.82659763075454,"Mystery",6.96132404181185,287,1.74080348354533
112,"rice",1984,33314.8282940742,5.82659763075454,"Other",7.086,100,3.67626674880636
112,"rice",1984,33314.8282940742,5.82659763075454,"Romance",6.7110119047619,672,-0.631111851510169
112,"rice",1984,33314.8282940742,5.82659763075454,"Sci-Fi",6.20175438596491,228,1.10348425704179
112,"rice",1984,33314.8282940742,5.82659763075454,"Short",6.56414141414141,396,2.29964299586039
112,"rice",1984,33314.8282940742,5.82659763075454,"Sport",6.46181818181818,110,-0.874732204211929
112,"rice",1984,33314.8282940742,5.82659763075454,"Talk-Show",7.53382352941177,68,1.31356982196648
112,"rice",1984,33314.8282940742,5.82659763075454,"Thriller",5.98177966101695,236,-0.426036633884756
112,"rice",1984,33314.8282940742,5.82659763075454,"War",6.84803149606299,127,-1.54290551821912
113,"rice",1985,33267.3515544403,-0.142509333125832,"Action",6.7241550695825,2012,1.49668029558491
113,"rice",1985,33267.3515544403,-0.142509333125832,"Adult",6.00251798561151,556,4.65696008859658
113,"rice",1985,33267.3515544403,-0.142509333125832,"Adventure",6.8415626695605,1843,1.95412555409725
113,"rice",1985,33267.3515544403,-0.142509333125832,"Animation",6.95957224830464,1917,4.16398792751362
113,"rice",1985,33267.3515544403,-0.142509333125832,"Biography",6.88173076923077,104,-3.02752017343132
113,"rice",1985,33267.3515544403,-0.142509333125832,"Comedy",6.82630780894617,2638,0.626593209727632
113,"rice",1985,33267.3515544403,-0.142509333125832,"Crime",6.92310821806347,1229,-1.89442735741576
113,"rice",1985,33267.3515544403,-0.142509333125832,"Documentary",7.22767676767677,495,0.769038877033831
113,"rice",1985,33267.3515544403,-0.142509333125832,"Drama",6.89484536082474,3589,0.737166093121362
113,"rice",1985,33267.3515544403,-0.142509333125832,"Family",7.24643527204503,1066,2.63441866032028
113,"rice",1985,33267.3515544403,-0.142509333125832,"Fantasy",6.78821917808219,365,0.818766146716458
113,"rice",1985,33267.3515544403,-0.142509333125832,"History",7.40054347826087,184,-0.0162562524047613
113,"rice",1985,33267.3515544403,-0.142509333125832,"Horror",5.4780701754386,228,-4.5529365778179
113,"rice",1985,33267.3515544403,-0.142509333125832,"Music",7.28409090909091,352,3.36486777037191
113,"rice",1985,33267.3515544403,-0.142509333125832,"Musical",6.38849557522124,113,-2.9437084872049
113,"rice",1985,33267.3515544403,-0.142509333125832,"Mystery",7.07004950495049,404,1.56185033889531
113,"rice",1985,33267.3515544403,-0.142509333125832,"Other",7.07261904761905,84,-0.188836471647613
113,"rice",1985,33267.3515544403,-0.142509333125832,"Romance",6.74799025578563,821,0.551010064480618
113,"rice",1985,33267.3515544403,-0.142509333125832,"Sci-Fi",6.42783882783883,273,3.64549170772657
113,"rice",1985,33267.3515544403,-0.142509333125832,"Short",6.38545454545455,440,-2.72216665384305
113,"rice",1985,33267.3515544403,-0.142509333125832,"Sport",6.15925925925926,108,-4.68225682069235
113,"rice",1985,33267.3515544403,-0.142509333125832,"Talk-Show",7.21428571428571,84,-4.24137642564359
113,"rice",1985,33267.3515544403,-0.142509333125832,"Thriller",6.03032786885246,244,0.811601406048052
113,"rice",1985,33267.3515544403,-0.142509333125832,"War",6.71301369863014,146,-1.9716293289608
114,"rice",1986,33600.0779096913,1.00015883352336,"Action",6.86908442330559,1682,2.15535412588407
114,"rice",1986,33600.0779096913,1.00015883352336,"Adult",5.97558139534884,516,-0.448754844670836
114,"rice",1986,33600.0779096913,1.00015883352336,"Adventure",6.95258413461538,1664,1.62275009989804
114,"rice",1986,33600.0779096913,1.00015883352336,"Animation",7.05661467359908,1731,1.39437341595355
114,"rice",1986,33600.0779096913,1.00015883352336,"Biography",7.04265734265734,143,2.33846075679241
114,"rice",1986,33600.0779096913,1.00015883352336,"Comedy",6.86066291432145,3198,0.50327506958088
114,"rice",1986,33600.0779096913,1.00015883352336,"Crime",6.88852188274154,1211,-0.499578140808042
114,"rice",1986,33600.0779096913,1.00015883352336,"Documentary",7.21708428246014,439,-0.146554495408547
114,"rice",1986,33600.0779096913,1.00015883352336,"Drama",6.86050972869279,3649,-0.497989879904165
114,"rice",1986,33600.0779096913,1.00015883352336,"Family",7.09429477020602,1262,-2.09952198739607
114,"rice",1986,33600.0779096913,1.00015883352336,"Fantasy",6.74244791666667,384,-0.674274949213573
114,"rice",1986,33600.0779096913,1.00015883352336,"History",7.22477064220184,109,-2.37513415839476
114,"rice",1986,33600.0779096913,1.00015883352336,"Horror",5.60431654676259,278,2.30457747492951
114,"rice",1986,33600.0779096913,1.00015883352336,"Music",6.88646864686469,303,-5.45877676691224
114,"rice",1986,33600.0779096913,1.00015883352336,"Musical",6.78561151079137,139,6.21611036423671
114,"rice",1986,33600.0779096913,1.00015883352336,"Mystery",7.1,329,0.42362496936605
114,"rice",1986,33600.0779096913,1.00015883352336,"Other",6.38133333333333,75,-9.7741121023397
114,"rice",1986,33600.0779096913,1.00015883352336,"Romance",6.6387969924812,665,-1.61815976558071
114,"rice",1986,33600.0779096913,1.00015883352336,"Sci-Fi",6.46024096385542,249,0.504090673155296
114,"rice",1986,33600.0779096913,1.00015883352336,"Short",6.54436781609195,435,2.48867593538069
114,"rice",1986,33600.0779096913,1.00015883352336,"Sport",6.15967741935484,124,0.00678912963359242
114,"rice",1986,33600.0779096913,1.00015883352336,"Talk-Show",7.56818181818182,66,4.905490549055
114,"rice",1986,33600.0779096913,1.00015883352336,"Thriller",5.87671755725191,262,-2.54729618258354
114,"rice",1986,33600.0779096913,1.00015883352336,"War",6.4368932038835,103,-4.11321214498616
115,"rice",1987,33879.508681003,0.831637271981139,"Action",6.61731946144431,1634,-3.6651895121144
115,"rice",1987,33879.508681003,0.831637271981139,"Adult",5.9877358490566,424,0.203402027411435
115,"rice",1987,33879.508681003,0.831637271981139,"Adventure",6.93403068340307,1434,-0.266856910367119
115,"rice",1987,33879.508681003,0.831637271981139,"Animation",7.10102105934907,1567,0.62928738217955
115,"rice",1987,33879.508681003,0.831637271981139,"Biography",7.15826771653543,127,1.64157317690069
115,"rice",1987,33879.508681003,0.831637271981139,"Comedy",6.87992125984252,3302,0.280706773697769
115,"rice",1987,33879.508681003,0.831637271981139,"Crime",6.9263109475621,1087,0.54858016659911
115,"rice",1987,33879.508681003,0.831637271981139,"Documentary",7.40018450184502,542,2.53703867405114
115,"rice",1987,33879.508681003,0.831637271981139,"Drama",6.90586473671076,4007,0.661102597497682
115,"rice",1987,33879.508681003,0.831637271981139,"Family",7.2551328068916,1393,2.26714623363344
115,"rice",1987,33879.508681003,0.831637271981139,"Fantasy",6.5676844783715,393,-2.59198796127401
115,"rice",1987,33879.508681003,0.831637271981139,"History",7.2379679144385,187,0.182667006196307
115,"rice",1987,33879.508681003,0.831637271981139,"Horror",5.61568123393316,389,0.202784533595563
115,"rice",1987,33879.508681003,0.831637271981139,"Music",7.25296167247387,287,5.32192977856714
115,"rice",1987,33879.508681003,0.831637271981139,"Musical",6.61875,112,-2.45904898218834
115,"rice",1987,33879.508681003,0.831637271981139,"Mystery",7.12184684684685,444,0.307702068265487
115,"rice",1987,33879.508681003,0.831637271981139,"Other",6.56206896551724,87,2.83225499661365
115,"rice",1987,33879.508681003,0.831637271981139,"Romance",6.96394176931691,893,4.89764602237355
115,"rice",1987,33879.508681003,0.831637271981139,"Sci-Fi",6.31274509803922,306,-2.28313257417841
115,"rice",1987,33879.508681003,0.831637271981139,"Short",6.54635627530364,494,0.0303842826009941
115,"rice",1987,33879.508681003,0.831637271981139,"Sport",6.15645161290323,124,-0.0523697302958413
115,"rice",1987,33879.508681003,0.831637271981139,"Talk-Show",7.27741935483871,93,-3.84190642255161
115,"rice",1987,33879.508681003,0.831637271981139,"Thriller",5.91350482315113,311,0.625983221770197
115,"rice",1987,33879.508681003,0.831637271981139,"War",6.9525,160,8.01018099547501
116,"rice",1988,33912.5389214922,0.0974932688670516,"Action",6.45193798449612,1419,-2.49922159435981
116,"rice",1988,33912.5389214922,0.0974932688670516,"Adult",6.05983827493261,371,1.20416844853586
116,"rice",1988,33912.5389214922,0.0974932688670516,"Adventure",6.89118165784832,1134,-0.617952638388403
116,"rice",1988,33912.5389214922,0.0974932688670516,"Animation",6.96361538461538,1300,-1.93501291694922
116,"rice",1988,33912.5389214922,0.0974932688670516,"Biography",7.12112676056338,142,-0.518853966389874
116,"rice",1988,33912.5389214922,0.0974932688670516,"Comedy",6.82293781725888,3152,-0.828257191201414
116,"rice",1988,33912.5389214922,0.0974932688670516,"Crime",6.83842105263158,1140,-1.26892794152499
116,"rice",1988,33912.5389214922,0.0974932688670516,"Documentary",7.04599659284497,587,-4.78620376170004
116,"rice",1988,33912.5389214922,0.0974932688670516,"Drama",6.908,3775,0.0309195643217478
116,"rice",1988,33912.5389214922,0.0974932688670516,"Family",7.26961038961039,1155,0.199549520375956
116,"rice",1988,33912.5389214922,0.0974932688670516,"Fantasy",6.65574837310195,461,1.34086670911888
116,"rice",1988,33912.5389214922,0.0974932688670516,"History",7.57107438016529,242,4.60220975921017
116,"rice",1988,33912.5389214922,0.0974932688670516,"Horror",5.63943965517241,464,0.423072824997364
116,"rice",1988,33912.5389214922,0.0974932688670516,"Music",7.1522491349481,289,-1.38857120820023
116,"rice",1988,33912.5389214922,0.0974932688670516,"Musical",6.38709677419355,93,-3.49995430869047
